,src,dest
468,/wiki/Kanye_West,/wiki/High-top
469,/wiki/Kanye_West,/wiki/United_States_Department_of_the_Treasury
470,/wiki/Kanye_West,/wiki/Small_business_loans
471,/wiki/Kanye_West,/wiki/CARES_Act
472,/wiki/Kanye_West,/wiki/Strong_American_Schools
473,/wiki/Kanye_West,/wiki/Millions_More_Movement
474,/wiki/Kanye_West,/wiki/100_Black_Men_of_America
475,/wiki/Kanye_West,/wiki/Live_Earth
476,/wiki/Kanye_West,/wiki/World_Water_Day
477,/wiki/Kanye_West,/wiki/Iraq_War
478,/wiki/Kanye_West,/wiki/Posttraumatic_stress_disorder
479,/wiki/Kanye_West,/wiki/Roden_Crater
480,/wiki/Kanye_West,/wiki/James_Turrell
481,/wiki/Kanye_West,/wiki/Murder_of_George_Floyd
